formula,atom_dict,valid_sample_bools,pred_Tc,pred_ef,Ef_bools,elecneg_bools,neutral_bools,all_True_bools
N51.0Ce32.0,"{'Ce': 32.0, 'N': 51.0}",True,0.0,-3.876328,True,False,False,False
P126.0Ba53.0,"{'Ba': 53.0, 'P': 126.0}",True,0.0,-2.7600675,True,False,False,False
N57.0O22.0Ge17.0La54.0Ce7.0Pt25.0,"{'Ce': 7.0, 'Ge': 17.0, 'La': 54.0, 'N': 57.0, 'O': 22.0, 'Pt': 25.0}",True,0.0,-3.1987343,True,True,True,True
Li25.0O118.0La11.0Ce11.0Dy25.0,"{'Ce': 11.0, 'Dy': 25.0, 'La': 11.0, 'Li': 25.0, 'O': 118.0}",True,0.0,-3.7115574,True,False,False,False
N8.0O55.0Cs25.0,"{'Cs': 25.0, 'N': 8.0, 'O': 55.0}",True,0.0,-4.338105,True,False,False,False
N114.0Ar77.0,"{'Ar': 77.0, 'N': 114.0}",True,0.0,-3.9550748,True,False,False,False
N113.0Cs66.0,"{'Cs': 66.0, 'N': 113.0}",True,0.0,-3.8690329,True,False,False,False
Si53.0P58.0Tl71.0,"{'P': 58.0, 'Si': 53.0, 'Tl': 71.0}",True,0.0,-2.6694143,True,False,False,False
O81.0La29.0,"{'La': 29.0, 'O': 81.0}",True,0.0,-4.353111,True,False,False,False
O113.0Ba42.0,"{'Ba': 42.0, 'O': 113.0}",True,0.0,-4.338829,True,False,False,False
O124.0Cs35.0,"{'Cs': 35.0, 'O': 124.0}",True,0.0,-4.2329354,True,False,False,False
B35.0Na62.0La57.0Re15.0,"{'B': 35.0, 'La': 57.0, 'Na': 62.0, 'Re': 15.0}",True,0.0,-1.3469789,True,False,False,False
O47.0Tl16.0,"{'O': 47.0, 'Tl': 16.0}",True,0.0,-4.512571,True,False,False,False
O99.0Nd41.0,"{'Nd': 41.0, 'O': 99.0}",True,0.0,-4.490603,True,False,False,False
O63.0Br10.0Tb12.0,"{'Br': 10.0, 'O': 63.0, 'Tb': 12.0}",True,0.0,-4.338005,True,False,False,False
P105.0Br22.0I36.0,"{'Br': 22.0, 'I': 36.0, 'P': 105.0}",True,0.0,-2.9435427,True,False,True,False
O71.0La25.0,"{'La': 25.0, 'O': 71.0}",True,0.0,-4.357972,True,False,False,False
P49.0Ba24.0,"{'Ba': 24.0, 'P': 49.0}",True,0.0,-2.6698086,True,False,False,False
C24.0Eu25.0,"{'C': 24.0, 'Eu': 25.0}",True,0.0,-1.8221291,True,False,False,False
N101.0La60.0,"{'La': 60.0, 'N': 101.0}",True,0.0,-3.7653055,True,False,False,False
P99.0Xe46.0,"{'P': 99.0, 'Xe': 46.0}",True,0.0,-2.744434,True,False,False,False
N111.0Tb73.0,"{'N': 111.0, 'Tb': 73.0}",True,0.0,-3.9628243,True,False,False,False
N97.0La69.0,"{'La': 69.0, 'N': 97.0}",True,0.0,-3.7194023,True,False,False,False
N121.0Cs69.0,"{'Cs': 69.0, 'N': 121.0}",True,0.0,-3.8768969,True,False,False,False
P113.0Nd52.0,"{'Nd': 52.0, 'P': 113.0}",True,0.0,-2.9580584,True,False,False,False
O75.0La26.0,"{'La': 26.0, 'O': 75.0}",True,0.0,-4.360977,True,False,False,False
O67.0Cl32.0,"{'Cl': 32.0, 'O': 67.0}",True,0.0,-4.25115,True,False,False,False
O3.0Ce1.0,"{'Ce': 1.0, 'O': 3.0}",True,0.0,-4.3640585,True,True,True,True
C26.0Ga30.0In18.0Pr63.0,"{'C': 26.0, 'Ga': 30.0, 'In': 18.0, 'Pr': 63.0}",True,0.0,-1.9926329,True,False,False,False
O71.0Ce24.0,"{'Ce': 24.0, 'O': 71.0}",True,0.0,-4.365286,True,False,False,False
O133.0Nd60.0,"{'Nd': 60.0, 'O': 133.0}",True,0.0,-4.499333,True,False,False,False
O143.0La50.0,"{'La': 50.0, 'O': 143.0}",True,0.0,-4.35968,True,False,False,False
Zn21.0Tl18.0,"{'Tl': 18.0, 'Zn': 21.0}",True,0.0,-1.6787955,True,True,True,True
O41.0Ce13.0,"{'Ce': 13.0, 'O': 41.0}",True,0.0,-4.3410954,True,False,False,False
C29.0Gd2.0Tb28.0,"{'C': 29.0, 'Gd': 2.0, 'Tb': 28.0}",True,0.0,-1.8788263,True,True,True,True
O75.0Nd32.0,"{'Nd': 32.0, 'O': 75.0}",True,0.0,-4.497947,True,False,False,False
O88.0Cl47.0,"{'Cl': 47.0, 'O': 88.0}",True,0.0,-4.244207,True,False,False,False
O49.0La17.0,"{'La': 17.0, 'O': 49.0}",True,0.0,-4.360904,True,False,False,False
P134.0I57.0,"{'I': 57.0, 'P': 134.0}",True,0.0,-2.7830856,True,False,False,False
O22.0La7.0,"{'La': 7.0, 'O': 22.0}",True,0.0,-4.323351,True,False,False,False
Ge139.0Dy46.0Er4.0,"{'Dy': 46.0, 'Er': 4.0, 'Ge': 139.0}",True,0.0,-2.141306,True,True,True,True
O116.0Nd51.0,"{'Nd': 51.0, 'O': 116.0}",True,0.0,-4.5015645,True,False,False,False
O45.0Nd22.0,"{'Nd': 22.0, 'O': 45.0}",True,0.0,-4.4734826,True,False,False,False
O138.0Tl47.0,"{'O': 138.0, 'Tl': 47.0}",True,0.0,-4.5126104,True,False,False,False
N43.0Gd25.0,"{'Gd': 25.0, 'N': 43.0}",True,0.0,-3.8997178,True,False,False,False
O140.0Tl51.0,"{'O': 140.0, 'Tl': 51.0}",True,0.0,-4.512836,True,False,False,False
O53.0La18.0,"{'La': 18.0, 'O': 53.0}",True,0.0,-4.358867,True,False,False,False
H88.0C29.0,"{'C': 29.0, 'H': 88.0}",True,0.0,-0.34367126,True,False,False,False
O77.0Nd32.0,"{'Nd': 32.0, 'O': 77.0}",True,0.0,-4.492663,True,False,False,False
O140.0La51.0,"{'La': 51.0, 'O': 140.0}",True,0.0,-4.3464627,True,False,False,False
O20.0La7.0,"{'La': 7.0, 'O': 20.0}",True,0.0,-4.3594575,True,False,False,False
N69.0La44.0,"{'La': 44.0, 'N': 69.0}",True,0.0,-3.7565217,True,False,False,False
N41.0Cs24.0,"{'Cs': 24.0, 'N': 41.0}",True,0.0,-3.868123,True,False,False,False
O138.0La45.0,"{'La': 45.0, 'O': 138.0}",True,0.0,-4.3460793,True,False,False,False
Si105.0Gd85.0,"{'Gd': 85.0, 'Si': 105.0}",True,0.0,-2.4524968,True,False,False,False
O129.0Pr44.0,"{'O': 129.0, 'Pr': 44.0}",True,0.0,-4.275818,True,False,False,False
O21.0Kr8.0,"{'Kr': 8.0, 'O': 21.0}",True,0.0,-4.3831325,True,False,False,False
O137.0La56.0,"{'La': 56.0, 'O': 137.0}",True,0.0,-4.27967,True,False,False,False
C37.0K44.0,"{'C': 37.0, 'K': 44.0}",True,0.0,-1.7559115,True,False,False,False
N121.0Gd68.0,"{'Gd': 68.0, 'N': 121.0}",True,0.0,-3.8599412,True,False,False,False
O137.0Nd50.0,"{'Nd': 50.0, 'O': 137.0}",True,0.0,-4.3184733,True,False,False,False
O23.0La8.0,"{'La': 8.0, 'O': 23.0}",True,0.0,-4.360577,True,False,False,False
O133.0Nd55.0,"{'Nd': 55.0, 'O': 133.0}",True,0.0,-4.48974,True,False,False,False
P105.0I25.0Tl33.0,"{'I': 25.0, 'P': 105.0, 'Tl': 33.0}",True,0.0,-2.8999405,True,False,False,False
N81.0Gd55.0,"{'Gd': 55.0, 'N': 81.0}",True,0.0,-3.928809,True,False,False,False
N70.0Rb21.0La17.0,"{'La': 17.0, 'N': 70.0, 'Rb': 21.0}",True,0.0,-3.8245928,True,False,False,False
O97.0La36.0,"{'La': 36.0, 'O': 97.0}",True,0.0,-4.3388124,True,False,False,False
O116.0Gd17.0Tl27.0,"{'Gd': 17.0, 'O': 116.0, 'Tl': 27.0}",True,0.0,-4.4788203,True,False,False,False
N63.0Cs34.0,"{'Cs': 34.0, 'N': 63.0}",True,0.0,-3.8587098,True,False,False,False
O138.0La49.0,"{'La': 49.0, 'O': 138.0}",True,0.0,-4.3558593,True,False,False,False
O117.0Si25.0La49.0,"{'La': 49.0, 'O': 117.0, 'Si': 25.0}",True,0.0,-3.9599,True,False,False,False
O134.0Gd49.0,"{'Gd': 49.0, 'O': 134.0}",True,0.0,-4.357408,True,False,False,False
O143.0La51.0,"{'La': 51.0, 'O': 143.0}",True,0.0,-4.354625,True,False,False,False
O69.0La26.0,"{'La': 26.0, 'O': 69.0}",True,0.0,-4.331219,True,False,False,False
O22.0Tl7.0,"{'O': 22.0, 'Tl': 7.0}",True,0.0,-4.4366937,True,False,False,False
N109.0Ar70.0,"{'Ar': 70.0, 'N': 109.0}",True,0.0,-3.9640505,True,False,False,False
N119.0Gd79.0,"{'Gd': 79.0, 'N': 119.0}",True,0.0,-3.9426122,True,False,False,False
Ge61.0Br34.0,"{'Br': 34.0, 'Ge': 61.0}",True,0.0,-2.5267,True,False,False,False
O104.0Nd35.0,"{'Nd': 35.0, 'O': 104.0}",True,0.0,-4.1424403,True,False,False,False
Ga63.0Ba30.0Tb11.0,"{'Ba': 30.0, 'Ga': 63.0, 'Tb': 11.0}",True,0.0,-1.9114282,True,True,True,True
O121.0Ho52.0,"{'Ho': 52.0, 'O': 121.0}",True,0.0,-4.394618,True,False,False,False
C44.0Ga54.0Gd69.0,"{'C': 44.0, 'Ga': 54.0, 'Gd': 69.0}",True,0.0,-1.9246475,True,False,False,False
O97.0Tl34.0,"{'O': 97.0, 'Tl': 34.0}",True,0.0,-4.5145454,True,False,False,False
O84.0Tb31.0,"{'O': 84.0, 'Tb': 31.0}",True,0.0,-4.3553677,True,False,False,False
O139.0La51.0,"{'La': 51.0, 'O': 139.0}",True,0.0,-4.3438,True,False,False,False
N41.0Xe32.0,"{'N': 41.0, 'Xe': 32.0}",True,0.0,-3.527915,True,False,False,False
N81.0Pr54.0,"{'N': 81.0, 'Pr': 54.0}",True,0.0,-3.7277327,True,True,True,True
Mg5.0Ge54.0As26.0Xe17.0Eu28.0Gd24.0,"{'As': 26.0, 'Eu': 28.0, 'Gd': 24.0, 'Ge': 54.0, 'Mg': 5.0, 'Xe': 17.0}",True,0.0,-1.8649286,True,False,True,False
N121.0Tb78.0,"{'N': 121.0, 'Tb': 78.0}",True,0.0,-3.9685178,True,False,False,False
O57.0Ar18.0,"{'Ar': 18.0, 'O': 57.0}",True,0.0,-4.119923,True,False,False,False
N85.0Rb22.0Gd19.0,"{'Gd': 19.0, 'N': 85.0, 'Rb': 22.0}",True,0.0,-3.5921826,True,False,False,False
N56.0Gd41.0,"{'Gd': 41.0, 'N': 56.0}",True,0.0,-3.813914,True,False,False,False
O67.0Tl23.0,"{'O': 67.0, 'Tl': 23.0}",True,0.0,-4.513357,True,False,False,False
O81.0Tl28.0,"{'O': 81.0, 'Tl': 28.0}",True,0.0,-4.5138392,True,False,False,False
O121.0Gd37.0,"{'Gd': 37.0, 'O': 121.0}",True,0.0,-4.383881,True,False,False,False
O63.0Er25.0,"{'Er': 25.0, 'O': 63.0}",True,0.0,-4.161711,True,False,False,False
N122.0Cs73.0,"{'Cs': 73.0, 'N': 122.0}",True,0.0,-3.8620634,True,False,False,False
O89.0Nd40.0,"{'Nd': 40.0, 'O': 89.0}",True,0.0,-4.4998174,True,False,False,False
O82.0Gd27.0,"{'Gd': 27.0, 'O': 82.0}",True,0.0,-4.402435,True,False,False,False
O68.0Nd27.0,"{'Nd': 27.0, 'O': 68.0}",True,0.0,-4.459052,True,False,False,False
C39.0Zn28.0Pr56.0,"{'C': 39.0, 'Pr': 56.0, 'Zn': 28.0}",True,0.0,-1.5269305,True,False,False,False
Si71.0Dy69.0Pb51.0,"{'Dy': 69.0, 'Pb': 51.0, 'Si': 71.0}",True,0.0,-1.9009383,True,False,False,False
O150.0Pb43.0,"{'O': 150.0, 'Pb': 43.0}",True,0.0,-4.367304,True,False,False,False
O133.0Ba47.0,"{'Ba': 47.0, 'O': 133.0}",True,0.0,-4.356574,True,False,False,False
N46.0Cs25.0,"{'Cs': 25.0, 'N': 46.0}",True,0.0,-3.864618,True,False,False,False
O137.0Nd58.0,"{'Nd': 58.0, 'O': 137.0}",True,0.0,-4.4969134,True,False,False,False
O141.0Nd33.0Gd22.0,"{'Gd': 22.0, 'Nd': 33.0, 'O': 141.0}",True,0.0,-4.5000067,True,False,False,False
Cl18.0Ga21.0,"{'Cl': 18.0, 'Ga': 21.0}",True,0.0,-1.8750709,True,False,False,False
O131.0Ho57.0,"{'Ho': 57.0, 'O': 131.0}",True,0.0,-4.397619,True,False,False,False
O105.0La47.0,"{'La': 47.0, 'O': 105.0}",True,0.0,-4.1704793,True,False,False,False
Ge133.0Xe66.0,"{'Ge': 133.0, 'Xe': 66.0}",True,0.0,-2.3354068,True,False,False,False
O79.0Tl34.0,"{'O': 79.0, 'Tl': 34.0}",True,0.0,-4.358318,True,False,False,False
O143.0Gd53.0,"{'Gd': 53.0, 'O': 143.0}",True,0.0,-4.349755,True,False,False,False
N59.0Eu37.0,"{'Eu': 37.0, 'N': 59.0}",True,0.0,-3.9313707,True,False,False,False
N34.0La23.0,"{'La': 23.0, 'N': 34.0}",True,0.0,-3.74374,True,False,False,False
Si102.0Nd59.0Tb35.0,"{'Nd': 59.0, 'Si': 102.0, 'Tb': 35.0}",True,0.0,-2.4472282,True,True,True,True
O115.0Xe37.0Ho36.0,"{'Ho': 36.0, 'O': 115.0, 'Xe': 37.0}",True,0.0,-3.791681,True,False,False,False
H12.0O9.0,"{'H': 12.0, 'O': 9.0}",True,0.0,-1.4314033,True,False,False,False
O33.0P8.0Ge11.0Ba25.0,"{'Ba': 25.0, 'Ge': 11.0, 'O': 33.0, 'P': 8.0}",True,0.0,-3.6417265,True,False,True,False
N35.0Xe20.0,"{'N': 35.0, 'Xe': 20.0}",True,0.0,-3.7440596,True,False,False,False
O92.0La29.0,"{'La': 29.0, 'O': 92.0}",True,0.0,-4.314524,True,False,False,False
N120.0Tb77.0,"{'N': 120.0, 'Tb': 77.0}",True,0.0,-3.9695954,True,False,False,False
O63.0La26.0,"{'La': 26.0, 'O': 63.0}",True,0.0,-4.2720785,True,False,False,False
O121.0Ce38.0,"{'Ce': 38.0, 'O': 121.0}",True,0.0,-4.334749,True,False,False,False
O143.0Gd40.0,"{'Gd': 40.0, 'O': 143.0}",True,0.0,-4.2498455,True,False,False,False
O121.0La44.0,"{'La': 44.0, 'O': 121.0}",True,0.0,-4.347123,True,False,False,False
O32.0La11.0,"{'La': 11.0, 'O': 32.0}",True,0.0,-4.3605404,True,False,False,False
O74.0La25.0,"{'La': 25.0, 'O': 74.0}",True,0.0,-4.357527,True,False,False,False
O14.0La5.0,"{'La': 5.0, 'O': 14.0}",True,0.0,-4.354056,True,False,False,False
N105.0La68.0,"{'La': 68.0, 'N': 105.0}",True,0.0,-3.7545412,True,False,False,False
N73.0Nd66.0,"{'N': 73.0, 'Nd': 66.0}",True,0.0,-3.7454393,True,False,False,False
N128.0La69.0,"{'La': 69.0, 'N': 128.0}",True,0.0,-3.6687877,True,False,False,False
O141.0Ce44.0,"{'Ce': 44.0, 'O': 141.0}",True,0.0,-4.3305626,True,False,False,False
O37.0La14.0,"{'La': 14.0, 'O': 37.0}",True,0.0,-4.3290715,True,False,False,False
Si73.0I26.0Tl38.0,"{'I': 26.0, 'Si': 73.0, 'Tl': 38.0}",True,0.0,-2.5304284,True,False,False,False
N12.0Pb5.0,"{'N': 12.0, 'Pb': 5.0}",True,0.0,-3.9646873,True,False,False,False
N47.0Gd32.0,"{'Gd': 32.0, 'N': 47.0}",True,0.0,-3.9263754,True,False,False,False
O136.0Pb43.0,"{'O': 136.0, 'Pb': 43.0}",True,0.0,-4.3181458,True,False,False,False
N97.0Gd69.0,"{'Gd': 69.0, 'N': 97.0}",True,0.0,-3.8657618,True,False,False,False
C45.0Ge49.0Gd81.0,"{'C': 45.0, 'Gd': 81.0, 'Ge': 49.0}",True,0.0,-1.9907078,True,False,False,False
C49.0Ar36.0Cr20.0Cs39.0Yb20.0,"{'Ar': 36.0, 'C': 49.0, 'Cr': 20.0, 'Cs': 39.0, 'Yb': 20.0}",True,0.0,-1.2666434,True,False,False,False
O82.0Br51.0,"{'Br': 51.0, 'O': 82.0}",True,0.0,-3.9487135,True,False,False,False
O114.0La41.0,"{'La': 41.0, 'O': 114.0}",True,0.0,-4.3514037,True,False,False,False
N69.0Gd40.0,"{'Gd': 40.0, 'N': 69.0}",True,0.0,-3.896573,True,False,False,False
O53.0Br25.0,"{'Br': 25.0, 'O': 53.0}",True,0.0,-4.2550025,True,False,False,False
Si25.0P31.0Xe36.0,"{'P': 31.0, 'Si': 25.0, 'Xe': 36.0}",True,0.0,-2.7460573,True,False,False,False
Nd131.0Re66.0,"{'Nd': 131.0, 'Re': 66.0}",True,0.0,-1.3073431,True,True,True,True
O82.0La31.0,"{'La': 31.0, 'O': 82.0}",True,0.0,-4.329522,True,False,False,False
O93.0La28.0,"{'La': 28.0, 'O': 93.0}",True,0.0,-4.261509,True,False,False,False
P112.0Nd59.0,"{'Nd': 59.0, 'P': 112.0}",True,0.0,-3.014851,True,False,False,False
P139.0Ba52.0,"{'Ba': 52.0, 'P': 139.0}",True,0.0,-2.7718835,True,False,False,False
H29.0Al42.0Ba36.0Nd39.0Gd17.0Re22.0,"{'Al': 42.0, 'Ba': 36.0, 'Gd': 17.0, 'H': 29.0, 'Nd': 39.0, 'Re': 22.0}",True,0.0,-1.7637564,True,False,False,False
C57.0Ar22.0Nd43.0Er36.0,"{'Ar': 22.0, 'C': 57.0, 'Er': 36.0, 'Nd': 43.0}",True,0.0,-1.919474,True,False,False,False
O91.0Tl33.0,"{'O': 91.0, 'Tl': 33.0}",True,0.0,-4.513266,True,False,False,False
O36.0Br17.0,"{'Br': 17.0, 'O': 36.0}",True,0.0,-4.2545285,True,False,False,False
O97.0Tb33.0,"{'O': 97.0, 'Tb': 33.0}",True,0.0,-4.3563223,True,False,False,False
N8.0La5.0,"{'La': 5.0, 'N': 8.0}",True,0.0,-3.7582946,True,False,False,False
N100.0Pb59.0,"{'N': 100.0, 'Pb': 59.0}",True,0.0,-3.9520621,True,False,False,False
O129.0Nd55.0,"{'Nd': 55.0, 'O': 129.0}",True,0.0,-4.497841,True,False,False,False
C67.0Ar34.0Sn28.0Cs19.0Tb43.0,"{'Ar': 34.0, 'C': 67.0, 'Cs': 19.0, 'Sn': 28.0, 'Tb': 43.0}",True,0.0,-1.8929187,True,False,False,False
O142.0La57.0,"{'La': 57.0, 'O': 142.0}",True,0.0,-4.2919946,True,False,False,False
N25.0Ar16.0,"{'Ar': 16.0, 'N': 25.0}",True,0.0,-3.9621406,True,False,False,False
O61.0La24.0,"{'La': 24.0, 'O': 61.0}",True,0.0,-4.305203,True,False,False,False
Cl66.0Ga74.0Ce49.0,"{'Ce': 49.0, 'Cl': 66.0, 'Ga': 74.0}",True,0.0,-1.8524221,True,False,False,False
P129.0Cs46.0,"{'Cs': 46.0, 'P': 129.0}",True,0.0,-2.75992,True,False,False,False
O123.0La43.0,"{'La': 43.0, 'O': 123.0}",True,0.0,-4.359716,True,False,False,False
N53.0Pr34.0,"{'N': 53.0, 'Pr': 34.0}",True,0.0,-3.7341456,True,False,False,False
O74.0P29.0Ba37.0Pt10.0,"{'Ba': 37.0, 'O': 74.0, 'P': 29.0, 'Pt': 10.0}",True,0.0,-3.6778064,True,False,False,False
O82.0Pm33.0,"{'O': 82.0, 'Pm': 33.0}",True,0.0,-4.323094,True,False,False,False
N101.0La57.0,"{'La': 57.0, 'N': 101.0}",True,0.0,-3.7490296,True,False,False,False
O99.0Cs34.0,"{'Cs': 34.0, 'O': 99.0}",True,0.0,-4.3400707,True,False,False,False
Ge38.0Nd21.0,"{'Ge': 38.0, 'Nd': 21.0}",True,0.0,-2.52425,True,True,True,True
O135.0Tl46.0,"{'O': 135.0, 'Tl': 46.0}",True,0.0,-4.512653,True,False,False,False
O113.0Gd16.0Pb21.0,"{'Gd': 16.0, 'O': 113.0, 'Pb': 21.0}",True,0.0,-4.40231,True,False,False,False
O113.0La40.0,"{'La': 40.0, 'O': 113.0}",True,0.0,-4.3566356,True,False,False,False
O77.0La26.0,"{'La': 26.0, 'O': 77.0}",True,0.0,-4.3573914,True,False,False,False
O72.0Ce23.0,"{'Ce': 23.0, 'O': 72.0}",True,0.0,-4.346038,True,False,False,False
O137.0Ce49.0,"{'Ce': 49.0, 'O': 137.0}",True,0.0,-4.352898,True,False,False,False
O113.0Cs48.0,"{'Cs': 48.0, 'O': 113.0}",True,0.0,-4.251983,True,False,False,False
O111.0Xe30.0Tb14.0,"{'O': 111.0, 'Tb': 14.0, 'Xe': 30.0}",True,0.0,-4.3720865,True,True,True,True
O21.0Cl11.0,"{'Cl': 11.0, 'O': 21.0}",True,0.0,-4.2527246,True,False,False,False
O23.0La9.0,"{'La': 9.0, 'O': 23.0}",True,0.0,-4.308939,True,False,False,False
P76.0Nd41.0,"{'Nd': 41.0, 'P': 76.0}",True,0.0,-3.0138507,True,False,False,False
N12.0Tb9.0,"{'N': 12.0, 'Tb': 9.0}",True,0.0,-3.823906,True,True,True,True
Si61.0Xe37.0,"{'Si': 61.0, 'Xe': 37.0}",True,0.0,-2.4562538,True,False,False,False
Cl73.0Ge125.0,"{'Cl': 73.0, 'Ge': 125.0}",True,0.0,-2.4044375,True,False,False,False
O141.0Pr50.0,"{'O': 141.0, 'Pr': 50.0}",True,0.0,-4.2560997,True,False,False,False
O37.0La11.0,"{'La': 11.0, 'O': 37.0}",True,0.0,-4.2455473,True,False,False,False
C39.0In46.0La13.0Ce71.0,"{'C': 39.0, 'Ce': 71.0, 'In': 46.0, 'La': 13.0}",True,0.0,-1.811006,True,False,False,False
O39.0Cs14.0,"{'Cs': 14.0, 'O': 39.0}",True,0.0,-4.341684,True,False,False,False
P115.0Nd61.0,"{'Nd': 61.0, 'P': 115.0}",True,0.0,-3.014525,True,False,False,False
O124.0Pb37.0,"{'O': 124.0, 'Pb': 37.0}",True,0.0,-4.3572545,True,False,False,False
C60.0Sn44.0Pb69.0,"{'C': 60.0, 'Pb': 69.0, 'Sn': 44.0}",True,0.0,-2.126304,True,False,False,False
O80.0La29.0,"{'La': 29.0, 'O': 80.0}",True,0.0,-4.348323,True,False,False,False
P25.0Pr7.0,"{'P': 25.0, 'Pr': 7.0}",True,0.0,-2.5482745,True,False,False,False
C54.0Nd29.0Pb38.0,"{'C': 54.0, 'Nd': 29.0, 'Pb': 38.0}",True,0.0,-1.9388242,True,False,False,False
Si83.0Ce66.0,"{'Ce': 66.0, 'Si': 83.0}",True,0.0,-2.4582808,True,False,False,False
O120.0Cs31.0Eu21.0,"{'Cs': 31.0, 'Eu': 21.0, 'O': 120.0}",True,0.0,-4.2118416,True,False,False,False
O116.0Xe33.0,"{'O': 116.0, 'Xe': 33.0}",True,0.0,-4.306368,True,False,False,False
O44.0La19.0,"{'La': 19.0, 'O': 44.0}",True,0.0,-4.2193685,True,False,False,False
N99.0Dy59.0,"{'Dy': 59.0, 'N': 99.0}",True,0.0,-3.838005,True,False,False,False
O37.0Tl12.0,"{'O': 37.0, 'Tl': 12.0}",True,0.0,-4.467582,True,False,False,False
P106.0Bi21.0,"{'Bi': 21.0, 'P': 106.0}",True,0.0,-1.9729588,True,False,False,False
N62.0La41.0,"{'La': 41.0, 'N': 62.0}",True,0.0,-3.75106,True,False,False,False
O144.0Xe51.0Pb1.0,"{'O': 144.0, 'Pb': 1.0, 'Xe': 51.0}",True,0.0,-4.3551393,True,False,False,False
O114.0Xe20.0Eu21.0,"{'Eu': 21.0, 'O': 114.0, 'Xe': 20.0}",True,0.0,-4.4225593,True,False,False,False
O121.0Ba41.0,"{'Ba': 41.0, 'O': 121.0}",True,0.0,-4.356185,True,False,False,False
O127.0Pm4.0Gd64.0,"{'Gd': 64.0, 'O': 127.0, 'Pm': 4.0}",True,0.0,-3.8943467,True,False,False,False
O133.0Ce48.0,"{'Ce': 48.0, 'O': 133.0}",True,0.0,-4.347501,True,False,False,False
O76.0Tl27.0,"{'O': 76.0, 'Tl': 27.0}",True,0.0,-4.5146656,True,False,False,False
O95.0I49.0,"{'I': 49.0, 'O': 95.0}",True,0.0,-4.1681676,True,False,False,False
Si29.0P35.0Pr40.0,"{'P': 35.0, 'Pr': 40.0, 'Si': 29.0}",True,0.0,-2.5462375,True,False,False,False
C61.0Al23.0Cl37.0Xe35.0,"{'Al': 23.0, 'C': 61.0, 'Cl': 37.0, 'Xe': 35.0}",True,0.0,-1.5564424,True,False,False,False
P3.0Xe1.0,"{'P': 3.0, 'Xe': 1.0}",True,0.0,-2.7817159,True,False,True,False
P69.0I3.0Tl19.0,"{'I': 3.0, 'P': 69.0, 'Tl': 19.0}",True,0.0,-2.7784972,True,False,True,False
Ge53.0I29.0,"{'Ge': 53.0, 'I': 29.0}",True,0.0,-2.6061664,True,False,False,False
O16.0I11.0,"{'I': 11.0, 'O': 16.0}",True,0.0,-3.8669543,True,False,False,False
O81.0La38.0,"{'La': 38.0, 'O': 81.0}",True,0.0,-4.10021,True,False,False,False
P119.0Nd65.0,"{'Nd': 65.0, 'P': 119.0}",True,0.0,-3.0126863,True,False,False,False
N91.0Ba72.0,"{'Ba': 72.0, 'N': 91.0}",True,0.0,-3.5920467,True,False,False,False
N59.0La34.0,"{'La': 34.0, 'N': 59.0}",True,0.0,-3.766493,True,False,False,False
O121.0Nd56.0,"{'Nd': 56.0, 'O': 121.0}",True,0.0,-4.4958467,True,False,False,False
O139.0Cs55.0,"{'Cs': 55.0, 'O': 139.0}",True,0.0,-4.3155427,True,False,False,False
N72.0La43.0,"{'La': 43.0, 'N': 72.0}",True,0.0,-3.7644358,True,False,False,False
O151.0Pb42.0,"{'O': 151.0, 'Pb': 42.0}",True,0.0,-4.371111,True,False,False,False
N96.0Xe61.0,"{'N': 96.0, 'Xe': 61.0}",True,0.0,-3.7341118,True,False,False,False
Si48.0Pm43.0,"{'Pm': 43.0, 'Si': 48.0}",True,0.0,-2.348318,True,False,False,False
C35.0Al66.0Ce87.0,"{'Al': 66.0, 'C': 35.0, 'Ce': 87.0}",True,0.0,-1.743929,True,False,False,False
O134.0La45.0,"{'La': 45.0, 'O': 134.0}",True,0.0,-4.3559623,True,False,False,False
N109.0Pr80.0,"{'N': 109.0, 'Pr': 80.0}",True,0.0,-3.6369755,True,False,False,False
C74.0Pb83.0,"{'C': 74.0, 'Pb': 83.0}",True,0.0,-1.958876,True,False,False,False
O119.0Eu38.0,"{'Eu': 38.0, 'O': 119.0}",True,0.0,-4.360554,True,False,False,False
O128.0Nd59.0,"{'Nd': 59.0, 'O': 128.0}",True,0.0,-4.4965334,True,False,False,False
O131.0La66.0,"{'La': 66.0, 'O': 131.0}",True,0.0,-3.995479,True,False,False,False
O108.0Br39.0Tb48.0,"{'Br': 39.0, 'O': 108.0, 'Tb': 48.0}",True,0.0,-3.524846,True,False,False,False
N63.0Tl40.0,"{'N': 63.0, 'Tl': 40.0}",True,0.0,-3.7622504,True,False,False,False
O127.0Sm43.0,"{'O': 127.0, 'Sm': 43.0}",True,0.0,-4.297071,True,False,False,False
N100.0Tl61.0,"{'N': 100.0, 'Tl': 61.0}",True,0.0,-3.7737179,True,False,False,False
P114.0Tl43.0,"{'P': 114.0, 'Tl': 43.0}",True,0.0,-2.9240599,True,False,False,False
O141.0Tb53.0,"{'O': 141.0, 'Tb': 53.0}",True,0.0,-4.3469553,True,False,False,False
P28.0Nd11.0,"{'Nd': 11.0, 'P': 28.0}",True,0.0,-2.796885,True,False,False,False
O127.0Kr44.0,"{'Kr': 44.0, 'O': 127.0}",True,0.0,-4.449699,True,False,False,False
O107.0Ne55.0,"{'Ne': 55.0, 'O': 107.0}",True,0.0,-3.8926117,True,False,False,False
